model,task,repeat,arm,passed,generation_calls,generation_tokens,standalone_preparation_tokens,source,record,record_sha256,original_record
gpt55,eda_210,2,spicepilot,True,1,5017,0,formal-v1,records/units/gpt55/eda_210/2/spicepilot/record.json,1441726fc4b0eea8cd824beb72cc6ec5dc4ed2116faf21c4594dcaba45f8b172,formal-v1/units/gpt55/eda_210/2/spicepilot/record.json
gpt55,eda_210,3,analogcoder,True,1,3333,0,formal-v1,records/units/gpt55/eda_210/3/analogcoder/record.json,ff86c71e5d137b8225d9fbcaae21b199f70aaaa6800210f9929d9c7719669573,formal-v1/units/gpt55/eda_210/3/analogcoder/record.json
gpt55,eda_210,3,direct,True,1,1206,0,formal-v1,records/units/gpt55/eda_210/3/direct/record.json,c2920c606a588daa5be90c7a14748b92e3c6588e2aa74a970bf2f9dd87b144bd,formal-v1/units/gpt55/eda_210/3/direct/record.json
gpt55,eda_210,3,full,True,1,2249,0,formal-v1,records/units/gpt55/eda_210/3/full/record.json,c827644c8bf4f70a0b5e0265c8bb9e1c7098243a87b6d749a3d8f1b487bf79bb,formal-v1/units/gpt55/eda_210/3/full/record.json
gpt55,eda_210,3,spicepilot,True,1,4930,0,formal-v1,records/units/gpt55/eda_210/3/spicepilot/record.json,34cfa2b77ef98fd8c125ddda71e7d74d821bc56098a06916bf3d0b8bda17ef1d,formal-v1/units/gpt55/eda_210/3/spicepilot/record.json
qwen38,eda_005,1,analogcoder,True,2,8131,0,formal-v1,records/units/qwen38/eda_005/1/analogcoder/record.json,58ee71bb99df1507474f34a12cc96b12f379c07ec56668aee3dc45ee535938c2,formal-v1/units/qwen38/eda_005/1/analogcoder/record.json
qwen38,eda_005,1,direct,False,3,2168,0,formal-v1,records/units/qwen38/eda_005/1/direct/record.json,6bd0abfa9975b8a895b1881f5ecbf1ce28beae4a732fc227c9ad90fe45e51e12,formal-v1/units/qwen38/eda_005/1/direct/record.json
qwen38,eda_005,1,full,False,3,8958,0,formal-v1,records/units/qwen38/eda_005/1/full/record.json,f341b83e1aed7b0ceff5ce5f8f26ae706187d1376b4ea85df455df027fd1c846,formal-v1/units/qwen38/eda_005/1/full/record.json
qwen38,eda_005,1,spicepilot,True,3,14992,0,formal-v1,records/units/qwen38/eda_005/1/spicepilot/record.json,ab92b22d6742c0aaf08b34028cdbfaab604998526c93dc71e1a11f28cf2f7017,formal-v1/units/qwen38/eda_005/1/spicepilot/record.json
qwen38,eda_005,2,analogcoder,True,3,14053,0,formal-v1,records/units/qwen38/eda_005/2/analogcoder/record.json,eaeb565df772c1d96287df2dc2f9a14cb98f80aa6bd51e2437830280aa2e7ac0,formal-v1/units/qwen38/eda_005/2/analogcoder/record.json
qwen38,eda_005,2,direct,False,3,2046,0,formal-v1,records/units/qwen38/eda_005/2/direct/record.json,64bee9348efc06dc3f37b066cf2b7b32df6b510e90020969d8914a01d1aaaa81,formal-v1/units/qwen38/eda_005/2/direct/record.json
qwen38,eda_005,2,full,True,1,2144,0,formal-v1,records/units/qwen38/eda_005/2/full/record.json,d915dc6c2b3ad50817f67c65bdd0347c3e86895bd488ef083f3350a2a7519933,formal-v1/units/qwen38/eda_005/2/full/record.json
qwen38,eda_005,2,spicepilot,False,3,16259,0,formal-v1,records/units/qwen38/eda_005/2/spicepilot/record.json,93390089d2c8f9e310eb774ed34d2b146e008980e45dcabd3309d7d651e63443,formal-v1/units/qwen38/eda_005/2/spicepilot/record.json
qwen38,eda_005,3,analogcoder,False,3,12970,0,formal-v1,records/units/qwen38/eda_005/3/analogcoder/record.json,5b324e2d40ec709a79119f2667ed37b7cbe79af0e8a538754885b90a83a46ec5,formal-v1/units/qwen38/eda_005/3/analogcoder/record.json
qwen38,eda_005,3,direct,False,3,2150,0,formal-v1,records/units/qwen38/eda_005/3/direct/record.json,8abdb255b805c15e872cded6d63a04a80ad190279ae884d9c7db52f79f11e734,formal-v1/units/qwen38/eda_005/3/direct/record.json
qwen38,eda_005,3,full,False,3,7284,0,formal-v1,records/units/qwen38/eda_005/3/full/record.json,7e66c2a9106b7a925fd0bfa2d7358a213d199a7764f39f8a65fd146711554731,formal-v1/units/qwen38/eda_005/3/full/record.json
qwen38,eda_005,3,spicepilot,True,1,4957,0,formal-v1,records/units/qwen38/eda_005/3/spicepilot/record.json,5ed7866dadb3b89a32b33f94021507a0f8b471c0df2d7cd94b9c23757ebce68b,formal-v1/units/qwen38/eda_005/3/spicepilot/record.json
qwen38,eda_006,1,analogcoder,False,3,15049,0,formal-v1,records/units/qwen38/eda_006/1/analogcoder/record.json,113e59ac4d929762ba4c664790635a713645c74f4c0693adfed55bf35c2f63c3,formal-v1/units/qwen38/eda_006/1/analogcoder/record.json
qwen38,eda_006,1,direct,False,3,2208,0,formal-v1,records/units/qwen38/eda_006/1/direct/record.json,a62c3ee0ec14bfc9713b57946761fdeca8b5a2692ec4a1432305eebafcc4255a,formal-v1/units/qwen38/eda_006/1/direct/record.json
qwen38,eda_006,1,full,False,3,8628,0,formal-v1,records/units/qwen38/eda_006/1/full/record.json,87be6e5b084577190bf6e571fed4fb9716b5d9f82036d3d4697ce94dbcf9b503,formal-v1/units/qwen38/eda_006/1/full/record.json
qwen38,eda_006,1,spicepilot,False,3,17301,0,formal-v1,records/units/qwen38/eda_006/1/spicepilot/record.json,1d15cd781e4c8964cf53105e5c3315058c7cff1f896b5c4927dc9a8fa6716509,formal-v1/units/qwen38/eda_006/1/spicepilot/record.json
qwen38,eda_006,2,analogcoder,True,2,12778,0,formal-v1,records/units/qwen38/eda_006/2/analogcoder/record.json,790e1422d2a912a402bcda1ce4265f7ebd78488e4be9a6e71c6f2559c86aa3e5,formal-v1/units/qwen38/eda_006/2/analogcoder/record.json
qwen38,eda_006,2,direct,False,3,2389,0,formal-v1,records/units/qwen38/eda_006/2/direct/record.json,e3e20f3bb20c7496af39f6ece42d6b3f5a3c60fe207cace71ea18b0cf5884668,formal-v1/units/qwen38/eda_006/2/direct/record.json
qwen38,eda_006,2,full,False,3,8725,0,formal-v1,records/units/qwen38/eda_006/2/full/record.json,9ad1a8cd4631259518d423454149bd397fdae5899c30331361d8459db7707ebc,formal-v1/units/qwen38/eda_006/2/full/record.json
qwen38,eda_006,2,spicepilot,False,3,16233,0,formal-v1,records/units/qwen38/eda_006/2/spicepilot/record.json,7791af492664d9d9d0587f9c430b0313aecb6b2ac36a0c10b393dbfff2bde137,formal-v1/units/qwen38/eda_006/2/spicepilot/record.json
qwen38,eda_006,3,analogcoder,False,3,17392,0,formal-v1,records/units/qwen38/eda_006/3/analogcoder/record.json,cef83c7f9ee4db606bbced986c5ac78ec48a2891c20943208ad9d30cc6485432,formal-v1/units/qwen38/eda_006/3/analogcoder/record.json
qwen38,eda_006,3,direct,False,3,2126,0,formal-v1,records/units/qwen38/eda_006/3/direct/record.json,3b3bf237c9ff7ecad615b72ec65e344741c7574c501b33ad68df96c94bd1cd88,formal-v1/units/qwen38/eda_006/3/direct/record.json
qwen38,eda_006,3,full,False,3,8867,0,formal-v1,records/units/qwen38/eda_006/3/full/record.json,aa5cec4849828fdfc448d30c5aafd65ad8b7c4ee18342099f82c8505d818226b,formal-v1/units/qwen38/eda_006/3/full/record.json
qwen38,eda_006,3,spicepilot,True,3,14607,0,formal-v1,records/units/qwen38/eda_006/3/spicepilot/record.json,f7f971297882fd06a850b2778ffc63fc0eacdab1de7ca56976baba9598549d86,formal-v1/units/qwen38/eda_006/3/spicepilot/record.json
qwen38,eda_007,1,analogcoder,False,3,22184,0,formal-v1,records/units/qwen38/eda_007/1/analogcoder/record.json,d37e612bbe209c1b7f4815f25d0ddbc78f31e22d2f11980ebbcce8e857ac65e7,formal-v1/units/qwen38/eda_007/1/analogcoder/record.json
qwen38,eda_007,1,direct,False,3,2370,0,formal-v1,records/units/qwen38/eda_007/1/direct/record.json,35545f22ffa3f40600d48feb16b02274d8c1212f819cb392b71a1a22c1529948,formal-v1/units/qwen38/eda_007/1/direct/record.json
qwen38,eda_007,1,full,False,3,8245,0,formal-v1,records/units/qwen38/eda_007/1/full/record.json,5249ec34ce8ec7c3ded3d3df5711fbac6d50ba95de7e6f37740e2093fe601794,formal-v1/units/qwen38/eda_007/1/full/record.json
qwen38,eda_007,1,spicepilot,False,3,19342,0,formal-v1,records/units/qwen38/eda_007/1/spicepilot/record.json,e041a975e99d45dcc598e8cc929527b95126b03a973687659869f4dd65ecd52c,formal-v1/units/qwen38/eda_007/1/spicepilot/record.json
qwen38,eda_007,2,analogcoder,False,3,30997,0,formal-v1,records/units/qwen38/eda_007/2/analogcoder/record.json,10a34d3d26493f42856cc8b7f66fbc86bf3395853823f2d3cbed003f1d553bb4,formal-v1/units/qwen38/eda_007/2/analogcoder/record.json
qwen38,eda_007,2,direct,False,3,2272,0,formal-v1,records/units/qwen38/eda_007/2/direct/record.json,3472a45d9984a133bb6cd2939b9ce1edc8d028a14ddd4085f730218ca0f0cf80,formal-v1/units/qwen38/eda_007/2/direct/record.json
qwen38,eda_007,2,full,False,3,8386,0,formal-v1,records/units/qwen38/eda_007/2/full/record.json,95f0281ea4a600f6d739720b88ebd3a73824e124cf7f24dbb45f19e454077db5,formal-v1/units/qwen38/eda_007/2/full/record.json
qwen38,eda_007,2,spicepilot,False,3,18455,0,formal-v1,records/units/qwen38/eda_007/2/spicepilot/record.json,a4ed7cf92ba76c5b0e39322aebfc487bdfc36b658da2ff67ad89c36846e846c0,formal-v1/units/qwen38/eda_007/2/spicepilot/record.json
qwen38,eda_007,3,analogcoder,False,3,20293,0,formal-v1,records/units/qwen38/eda_007/3/analogcoder/record.json,611cc4cf2808776824887080f4215c971a0c48d3f70de62c69b97a3ce12749c8,formal-v1/units/qwen38/eda_007/3/analogcoder/record.json
qwen38,eda_007,3,direct,False,3,2388,0,formal-v1,records/units/qwen38/eda_007/3/direct/record.json,16cb6f8d84d811d7920f99e8546c4ab74ee3cfcd1f83f64b460c00081f5f8b97,formal-v1/units/qwen38/eda_007/3/direct/record.json
qwen38,eda_007,3,full,False,3,8140,0,formal-v1,records/units/qwen38/eda_007/3/full/record.json,6088a2aa239b5c1341b4a73a5a89a2c67258bc4031fd1b94047c30de46de6879,formal-v1/units/qwen38/eda_007/3/full/record.json
qwen38,eda_007,3,spicepilot,False,3,15850,0,formal-v1,records/units/qwen38/eda_007/3/spicepilot/record.json,9bb46bb0092c1d2b9ba8008dbbfe751f23c15e4b7ab160f0144d7d29f2db96b5,formal-v1/units/qwen38/eda_007/3/spicepilot/record.json
qwen38,eda_008,1,analogcoder,False,2,7448,0,formal-v1,records/units/qwen38/eda_008/1/analogcoder/record.json,a1cb5ceada4785cf1dd6cfdeb215611cd59c5d07c71dd64375b745e385e5ff88,formal-v1/units/qwen38/eda_008/1/analogcoder/record.json
qwen38,eda_008,1,direct,False,3,2132,0,formal-v1,records/units/qwen38/eda_008/1/direct/record.json,24658457480f204b795e427f47b487e8eed1de42f60e765bb9a74149f42741a6,formal-v1/units/qwen38/eda_008/1/direct/record.json
qwen38,eda_008,1,full,False,3,9216,0,formal-v1,records/units/qwen38/eda_008/1/full/record.json,f56c5335e77ee39690a902430a497d6ae8941739b370f80180c0e42789fd8fed,formal-v1/units/qwen38/eda_008/1/full/record.json
qwen38,eda_008,1,spicepilot,False,3,17975,0,formal-v1,records/units/qwen38/eda_008/1/spicepilot/record.json,b5f5aaf9be07a126d92d0e317d4e0445dfd8e706630fd94cc30a52b588d64972,formal-v1/units/qwen38/eda_008/1/spicepilot/record.json
qwen38,eda_008,2,analogcoder,False,3,14622,0,formal-v1,records/units/qwen38/eda_008/2/analogcoder/record.json,0038a8f608c7c38e1e513e48fb60fa8d4090d5f0b3f90d1b0b6aad72cdcc1074,formal-v1/units/qwen38/eda_008/2/analogcoder/record.json
qwen38,eda_008,2,direct,False,3,2589,0,formal-v1,records/units/qwen38/eda_008/2/direct/record.json,6269291620edfde43b49f3c5f99d5f6ab6967666536b99b23d76d0261be020cc,formal-v1/units/qwen38/eda_008/2/direct/record.json
qwen38,eda_008,2,full,False,3,8813,0,formal-v1,records/units/qwen38/eda_008/2/full/record.json,5cf0f6a70c05e71fe9976cfcd360d440a9179f2f3cc34116e595df21c7906720,formal-v1/units/qwen38/eda_008/2/full/record.json
qwen38,eda_008,2,spicepilot,False,3,15230,0,formal-v1,records/units/qwen38/eda_008/2/spicepilot/record.json,28eb3ec8637908b2f3964c5ba535ff0cf2606ca0eda05cd5b51d11c77148296e,formal-v1/units/qwen38/eda_008/2/spicepilot/record.json
qwen38,eda_008,3,analogcoder,False,1,5437,0,formal-v1,records/units/qwen38/eda_008/3/analogcoder/record.json,7077c5d0ef2600b775b8e8759ee7ab4f71696efc2497ca923a166f2b2a4fd7ff,formal-v1/units/qwen38/eda_008/3/analogcoder/record.json
qwen38,eda_008,3,direct,False,3,2240,0,formal-v1,records/units/qwen38/eda_008/3/direct/record.json,6bca0fea51b0d86ffbbb8ba87d749ef6d56e7d001d78a96f3c5c37ddd5da092a,formal-v1/units/qwen38/eda_008/3/direct/record.json
qwen38,eda_008,3,full,False,3,8792,0,formal-v1,records/units/qwen38/eda_008/3/full/record.json,d070e264606ec3d05e91e5fa8e10ca0c9b507e57eab4166bc5101d56d9968c1f,formal-v1/units/qwen38/eda_008/3/full/record.json
qwen38,eda_008,3,spicepilot,False,3,18144,0,formal-v1,records/units/qwen38/eda_008/3/spicepilot/record.json,9928755392cbe6822ab6a94f9bb72b8d4189e0a75be3bfe98b2ce8d8f63d3a4f,formal-v1/units/qwen38/eda_008/3/spicepilot/record.json
qwen38,eda_009,1,analogcoder,True,2,6714,0,formal-v1,records/units/qwen38/eda_009/1/analogcoder/record.json,a220e2cc76f3be12a3a8ed512be55f7dbd127e3e7c5a3c8934180926ccae6328,formal-v1/units/qwen38/eda_009/1/analogcoder/record.json
qwen38,eda_009,1,direct,False,3,2341,0,formal-v1,records/units/qwen38/eda_009/1/direct/record.json,914509678b53a627f03d83d44447a4ce2a7dda6dd46024fd9eb6803523f3304c,formal-v1/units/qwen38/eda_009/1/direct/record.json
qwen38,eda_009,1,full,False,3,5180,0,formal-v1,records/units/qwen38/eda_009/1/full/record.json,fe2b30d3013717e997c1c57b4f832ca367cbedbb6e121ca3d2773675c07e552c,formal-v1/units/qwen38/eda_009/1/full/record.json
qwen38,eda_009,1,spicepilot,True,3,13901,0,formal-v1,records/units/qwen38/eda_009/1/spicepilot/record.json,8232c2e1c280b5168240e7439034772a42557e7bf894af053add723e25568dbf,formal-v1/units/qwen38/eda_009/1/spicepilot/record.json
qwen38,eda_009,2,analogcoder,True,3,12404,0,formal-v1,records/units/qwen38/eda_009/2/analogcoder/record.json,b56cebfc27db11f08a2c45d22cda26d2e78eb81bc72d0878e18513bfbc0bb90c,formal-v1/units/qwen38/eda_009/2/analogcoder/record.json
qwen38,eda_009,2,direct,False,3,1947,0,formal-v1,records/units/qwen38/eda_009/2/direct/record.json,0fdfb4dec3a142da633bbd5650c4f8526fe9b36b9b80c754c959a8e800a9c182,formal-v1/units/qwen38/eda_009/2/direct/record.json
qwen38,eda_009,2,full,True,1,1608,0,formal-v1,records/units/qwen38/eda_009/2/full/record.json,091e112abb50165aee46b5290c3c75f168af5b2e95f8baac09559ba2da1cd0ef,formal-v1/units/qwen38/eda_009/2/full/record.json
qwen38,eda_009,2,spicepilot,True,2,9128,0,formal-v1,records/units/qwen38/eda_009/2/spicepilot/record.json,62760072f37065724bcaba3d6badaba78740d23e4f7f5eafdc5dcc51f81e7cf0,formal-v1/units/qwen38/eda_009/2/spicepilot/record.json
qwen38,eda_009,3,analogcoder,False,3,11349,0,formal-v1,records/units/qwen38/eda_009/3/analogcoder/record.json,d13ce0426a3566f396b520c084896753d06de3491e18e3bd7566e2a47f6bd39b,formal-v1/units/qwen38/eda_009/3/analogcoder/record.json
qwen38,eda_009,3,direct,False,3,1955,0,formal-v1,records/units/qwen38/eda_009/3/direct/record.json,64b7b307d2e33e95f2d4c6f7ce6ecf865a83d4f62883450bbc77a794d05bd866,formal-v1/units/qwen38/eda_009/3/direct/record.json
qwen38,eda_009,3,full,True,2,3210,0,formal-v1,records/units/qwen38/eda_009/3/full/record.json,0942346972db8d0e99d28bc062b39b35bacc729ad9446a0dbd6f9b2939bef7bf,formal-v1/units/qwen38/eda_009/3/full/record.json
qwen38,eda_009,3,spicepilot,True,1,4673,0,formal-v1,records/units/qwen38/eda_009/3/spicepilot/record.json,a2b3782c97b8782548594edbad1a774621f53fe6ff3fc67dd9c3fa117d12cfc6,formal-v1/units/qwen38/eda_009/3/spicepilot/record.json
qwen38,eda_010,1,analogcoder,True,1,3900,0,formal-v1,records/units/qwen38/eda_010/1/analogcoder/record.json,c5e35170f5d0829d10de4d495cfcfd76a87a618543a29fcae8550c1193724859,formal-v1/units/qwen38/eda_010/1/analogcoder/record.json
qwen38,eda_010,1,direct,False,3,2004,0,formal-v1,records/units/qwen38/eda_010/1/direct/record.json,cf311ce1d37a3b25355fef53f3edfedf5a5b6560eaee7845a37be641a8fd17d1,formal-v1/units/qwen38/eda_010/1/direct/record.json
qwen38,eda_010,1,full,True,1,1656,0,formal-v1,records/units/qwen38/eda_010/1/full/record.json,bc06c689d563c0cf4632800675e53ca4bf5995f314ff1191f53dae21d35d57b7,formal-v1/units/qwen38/eda_010/1/full/record.json
qwen38,eda_010,1,spicepilot,True,1,4962,0,formal-v1,records/units/qwen38/eda_010/1/spicepilot/record.json,b66f2be42f0ff80fbf0a1165a5bcfba3aa209aa2de93f6432add5f5736b8984a,formal-v1/units/qwen38/eda_010/1/spicepilot/record.json
qwen38,eda_010,2,analogcoder,True,2,11526,0,formal-v1,records/units/qwen38/eda_010/2/analogcoder/record.json,147738a6485ab57a1ae411742662facc10c5a170b8e15b92900d3e04caedb356,formal-v1/units/qwen38/eda_010/2/analogcoder/record.json
qwen38,eda_010,2,direct,False,3,2018,0,formal-v1,records/units/qwen38/eda_010/2/direct/record.json,73c00c83653a8ac2fdb85fba58ff8d92fa275ec4b6ecc9e0f3f4f9d3fba623a8,formal-v1/units/qwen38/eda_010/2/direct/record.json
qwen38,eda_010,2,full,False,3,5977,0,formal-v1,records/units/qwen38/eda_010/2/full/record.json,8ac6e4fe577090de511de4d3a5eb104bb26947356a769ed539b10c9a9a028f7f,formal-v1/units/qwen38/eda_010/2/full/record.json
qwen38,eda_010,2,spicepilot,True,1,4807,0,formal-v1,records/units/qwen38/eda_010/2/spicepilot/record.json,275ea07dc74323ed2cd05ae1e613eeae38f41c663cf2b55ca248988796d5339d,formal-v1/units/qwen38/eda_010/2/spicepilot/record.json
qwen38,eda_010,3,analogcoder,True,2,8865,0,formal-v1,records/units/qwen38/eda_010/3/analogcoder/record.json,b93ae4321e53f4ab4b57903828e50412eb8a04448222089c58e53c86814026de,formal-v1/units/qwen38/eda_010/3/analogcoder/record.json
qwen38,eda_010,3,direct,False,3,2029,0,formal-v1,records/units/qwen38/eda_010/3/direct/record.json,5440c76fc9344b178b5148589e76b7a93ba0db99f05ff8cd7f3b88a390bd8c5d,formal-v1/units/qwen38/eda_010/3/direct/record.json
qwen38,eda_010,3,full,True,1,1703,0,formal-v1,records/units/qwen38/eda_010/3/full/record.json,2da1ec9648248c42e33589b52f17e9efcc4e442fd0d4c12429f523badb6a17b8,formal-v1/units/qwen38/eda_010/3/full/record.json
qwen38,eda_010,3,spicepilot,True,1,5708,0,formal-v1,records/units/qwen38/eda_010/3/spicepilot/record.json,57066b0a7bc14bd39066686ba694ad638c5196b21c2aca57ca93e972dc3a696f,formal-v1/units/qwen38/eda_010/3/spicepilot/record.json
qwen38,eda_016,1,analogcoder,True,3,11640,0,formal-v1,records/units/qwen38/eda_016/1/analogcoder/record.json,527eef9b523e7dcc789a23fcf6df0b4232e147ede5ce634e02d2bd4f5f4b93d7,formal-v1/units/qwen38/eda_016/1/analogcoder/record.json
qwen38,eda_016,1,direct,False,3,2267,0,formal-v1,records/units/qwen38/eda_016/1/direct/record.json,7cc0bd960f7e620dd434b7f948a525973b059cd7338dbb651a9973bd8eb5fa41,formal-v1/units/qwen38/eda_016/1/direct/record.json
qwen38,eda_016,1,full,False,3,6697,0,formal-v1,records/units/qwen38/eda_016/1/full/record.json,9a0d7bd232e8e3702768596ae54bcbb6d8100738c1ba123572ef9040041cf8e7,formal-v1/units/qwen38/eda_016/1/full/record.json
qwen38,eda_016,1,spicepilot,True,2,9765,0,formal-v1,records/units/qwen38/eda_016/1/spicepilot/record.json,027d80002282f9eb6d13e73cf968c46361c30568a552ce10d8eed83dcfa00484,formal-v1/units/qwen38/eda_016/1/spicepilot/record.json
qwen38,eda_016,2,analogcoder,True,2,6932,0,formal-v1,records/units/qwen38/eda_016/2/analogcoder/record.json,0824b9a5feab53c0f583d79cca968bc851832df7d3f9b32666bb52c4aacd8bf3,formal-v1/units/qwen38/eda_016/2/analogcoder/record.json
qwen38,eda_016,2,direct,False,3,2366,0,formal-v1,records/units/qwen38/eda_016/2/direct/record.json,ff667919ff11471208c70b987d3b6aefa6469ee83e1b11fd4b923f55030108f9,formal-v1/units/qwen38/eda_016/2/direct/record.json
qwen38,eda_016,2,full,False,3,6615,0,formal-v1,records/units/qwen38/eda_016/2/full/record.json,4ad7d25932723a32ce06b468ec0a08cebc2fbc3e8c7fe6d231ced031abf99bf6,formal-v1/units/qwen38/eda_016/2/full/record.json
qwen38,eda_016,2,spicepilot,True,1,4709,0,formal-v1,records/units/qwen38/eda_016/2/spicepilot/record.json,39e9bfd993c572b1d68191e472bbdff59de5951b8d9d708aa8d9acb4d1cd4885,formal-v1/units/qwen38/eda_016/2/spicepilot/record.json
qwen38,eda_016,3,analogcoder,False,2,9556,0,formal-v1,records/units/qwen38/eda_016/3/analogcoder/record.json,952699be1feebf1467961aa06285f275cc3fc3aca819267976c13ff833b316c7,formal-v1/units/qwen38/eda_016/3/analogcoder/record.json
qwen38,eda_016,3,direct,True,2,1624,0,formal-v1,records/units/qwen38/eda_016/3/direct/record.json,8d626ccccd0a7c01d1acafe4653fb5cb4c8e2d30ce80a698ee2cf5c744384f51,formal-v1/units/qwen38/eda_016/3/direct/record.json
qwen38,eda_016,3,full,False,3,6883,0,formal-v1,records/units/qwen38/eda_016/3/full/record.json,7f38757e04e4fd6322b24256718c999656218bc8335388f8e4e7c53454a90a0d,formal-v1/units/qwen38/eda_016/3/full/record.json
qwen38,eda_016,3,spicepilot,True,3,14180,0,formal-v1,records/units/qwen38/eda_016/3/spicepilot/record.json,97f2a07f233272399ced0defa60526eb125b05e58a7f17b23543afc5524b0226,formal-v1/units/qwen38/eda_016/3/spicepilot/record.json
qwen38,eda_024,1,analogcoder,False,3,19574,0,formal-v1,records/units/qwen38/eda_024/1/analogcoder/record.json,2c8e3ef08ff877456adb16164126bce9a0a5ad65a897fe61972986fa1f58b693,formal-v1/units/qwen38/eda_024/1/analogcoder/record.json
qwen38,eda_024,1,direct,False,3,2371,0,formal-v1,records/units/qwen38/eda_024/1/direct/record.json,a5bf4058cf79149721c7f972fb69456f78d3121fce2b6a75bd2bf9c6a82f79fd,formal-v1/units/qwen38/eda_024/1/direct/record.json
qwen38,eda_024,1,full,False,3,9910,0,formal-v1,records/units/qwen38/eda_024/1/full/record.json,60ebd47e9131ec72aec2de378d1cd83b342f9dee2cb008b494e331f52ba6f89d,formal-v1/units/qwen38/eda_024/1/full/record.json
qwen38,eda_024,1,spicepilot,False,3,23264,0,formal-v1,records/units/qwen38/eda_024/1/spicepilot/record.json,abf7c3c225fa6cbb51bfc4637489f7d9ec02e19ef00e1d072a72d6261e384bba,formal-v1/units/qwen38/eda_024/1/spicepilot/record.json
qwen38,eda_024,2,analogcoder,False,2,12698,0,formal-v1,records/units/qwen38/eda_024/2/analogcoder/record.json,baf768f757da9345015aefbb68ff6d11713815994a7d8b14a394addd41c45176,formal-v1/units/qwen38/eda_024/2/analogcoder/record.json
qwen38,eda_024,2,direct,False,3,2945,0,formal-v1,records/units/qwen38/eda_024/2/direct/record.json,664ff9610f86e5e538b22bd855836e76d3f5961d1e6739ebc5f92d3e375b94cb,formal-v1/units/qwen38/eda_024/2/direct/record.json
qwen38,eda_024,2,full,False,3,8961,0,formal-v1,records/units/qwen38/eda_024/2/full/record.json,d35e5544cfc5f59c2eb997df28b8b0caaedcc188203b7679c9a46a7849af6cee,formal-v1/units/qwen38/eda_024/2/full/record.json
